personID,artistName,segment
1,Hannah Montana,Light listeners
1,Khaila Wilcoxon,Light listeners
1,Sara Bareilles,Moderate listeners
1,Billy Idol,Previously Active Listeners
1,Angela Lansbury,Previously Active Listeners
1,Charli xcx,Previously Active Listeners
1,Christy Altomare,Moderate listeners
1,Miss Saigon Original Cast,Previously Active Listeners
1,Jason Segel,Previously Active Listeners
1,Alysia Velez,Light listeners
1,New Broadway Cast of Chicago The Musical (1997),Light listeners
1,"Allison Janney, Marc Kudisch and Ensemble",Previously Active Listeners
1,"Megan Hilty, Marc Kudisch and Ensemble",Previously Active Listeners
1,Chloe x Halle,Light listeners
1,J.K. Simmons,Previously Active Listeners
1,Glenn Miller,Previously Active Listeners
1,Colin Donnell,Light listeners
1,Lily James,Previously Active Listeners
1,Phil Collins,Previously Active Listeners
1,Shakira,Previously Active Listeners
1,Doris Ogden,Light listeners
1,Mulan - Cast,Previously Active Listeners
1,Teddy Wilson,Previously Active Listeners
1,Adam Schlesinger,Light listeners
1,Joy Woods,Light listeners
1,Tom Alan Robbins,Previously Active Listeners
1,Derek Klena,Light listeners
1,The B-52's,Previously Active Listeners
1,Tanner Adell,Light listeners
1,Denise Faye,Previously Active Listeners
1,Leo Norbert Butz,Previously Active Listeners
1,LaChanze,Previously Active Listeners
1,T. Oliver Reid,Light listeners
1,Richard Stilgoe,Previously Active Listeners
1,Yemi Alade,Previously Active Listeners
1,Julia Harriman,Light listeners
1,John Powell,Previously Active Listeners
1,New Broadway Cast of Anything Goes (1987),Previously Active Listeners
1,Kristen Bell,Previously Active Listeners
1,Phantom Of The Opera Original London Cast,Previously Active Listeners
1,Seth Rogen,Previously Active Listeners
1,Melanie Martinez,Previously Active Listeners
1,Shiz University Choir,Previously Active Listeners
1,Nathanael Saleh,Previously Active Listeners
1,Fetish,Previously Active Listeners
1,BLACKPINK,Light listeners
1,John Krause,Light listeners
1,Fikri Hermawan,Previously Active Listeners
1,Nija,Previously Active Listeners
1,Linda Martell,Previously Active Listeners
1,Dequina Moore,Light listeners
1,d4vd,Previously Active Listeners
1,Anna Kendrick,Previously Active Listeners
1,Thoroughly Modern Millie Ensemble,Previously Active Listeners
1,The Heritage Orchestra,Previously Active Listeners
1,Justin Hurwitz,Previously Active Listeners
1,AURORA,Previously Active Listeners
1,Shatta Wale,Previously Active Listeners
1,Sam Faulkner,Light listeners
1,Chorus - Beauty And the Beast,Previously Active Listeners
1,Katie Pruitt,Previously Active Listeners
1,Michelle Duffy,Light listeners
1,Aretha Franklin,Previously Active Listeners
1,Remy Zaken,Light listeners
1,Louise Bush,Previously Active Listeners
1,Mitski,Previously Active Listeners
1,Joshua Alexander,Light listeners
1,Christopher Jackson,Previously Active Listeners
1,Olivia Dean,Previously Active Listeners
1,Orfeh,Previously Active Listeners
1,Taisei Iwasaki,Previously Active Listeners
1,Skillibeng,Previously Active Listeners
1,GIRLSET,Previously Active Listeners
1,The Pacific Lutheran Choir Of The West,Light listeners
1,Royal Philharmonic Orchestra,Previously Active Listeners
1,JADE,Previously Active Listeners
1,Anne L. Nathan,Previously Active Listeners
1,Fergie,Previously Active Listeners
1,Girly Girl Productions,Previously Active Listeners
1,Leslie Odom Jr.,Previously Active Listeners
1,Samantha Pauly,Light listeners
1,Bea Miller,Previously Active Listeners
1,Lorde,Previously Active Listeners
1,Mandy Moore,Previously Active Listeners
1,Grant Gustin,Previously Active Listeners
1,Sophia Anne Caruso,Light listeners
1,Childish Gambino,Previously Active Listeners
1,Will Smith,Previously Active Listeners
1,Sean Paul,Previously Active Listeners
1,The Weeknd,Previously Active Listeners
1,Howard McGillin,Previously Active Listeners
1,Phoebe Bridgers,Previously Active Listeners
1,Rita Payés,Previously Active Listeners
1,P!nk,Previously Active Listeners
1,Kendrick Lamar,Light listeners
1,Helene,Light listeners
1,Leah Kate,Previously Active Listeners
1,Edward Strauss,Previously Active Listeners
1,Rachelle Ann Go,Light listeners
1,Anything Goes Ensemble (1962),Light listeners
1,Omah Lay,Previously Active Listeners
1,Pierce Brosnan,Previously Active Listeners
1,VALORANT,Previously Active Listeners
1,TLC,Previously Active Listeners
1,Lady Gaga,Moderate listeners
1,Chorus - Mulan,Previously Active Listeners
1,Anya Movius,Previously Active Listeners
1,Paravi,Previously Active Listeners
1,Joel Grey,Light listeners
1,Lin-Manuel Miranda,Moderate listeners
1,Ward Billeisen,Previously Active Listeners
1,Waitress Original Broadway Cast Ensemble,Moderate listeners
1,Christopher Fitzgerald,Previously Active Listeners
1,Julia Sutton,Light listeners
1,Katy Perry,Previously Active Listeners
1,Taylor Swift,Previously Active Listeners
1,Rachel McDowall,Previously Active Listeners
1,Jessica Keenan Wynn,Light listeners
1,Cheat Codes,Previously Active Listeners
1,Matthew Garber,Previously Active Listeners
1,"Allison Janney, Megan Hilty, Charlie Pollock, Stephanie J. Block and Ensemble",Light listeners
1,Richard Nance,Light listeners
1,Linda Gardner,Previously Active Listeners
1,BIA,Previously Active Listeners
1,Billie Holiday,Previously Active Listeners
1,Elisabeth Roma,Previously Active Listeners
1,‘Into The Woods’ 2022 Broadway Cast,Light listeners
1,Donna Murphy,Previously Active Listeners
1,Joan Jett & the Blackhearts,Previously Active Listeners
1,fun.,Previously Active Listeners
1,Galantis,Previously Active Listeners
1,John Aron,Previously Active Listeners
1,Ariana Grande,Moderate listeners
1,Candace,Previously Active Listeners
1,Julie Walters,Previously Active Listeners
1,The Christopher Wren Singers,Previously Active Listeners
1,A-Wall,Previously Active Listeners
1,The Prom Ensemble,Light listeners
1,David Yazbek,Previously Active Listeners
1,Mary Millar,Previously Active Listeners
1,New Broadway Cast of Cabaret (1998),Light listeners
1,Andrew Lippa,Light listeners
1,Riley Costello,Light listeners
1,MOLIY,Previously Active Listeners
1,Salome Smith,Previously Active Listeners
1,Teddy Yudain,Previously Active Listeners
1,Disney Studio Chorus,Previously Active Listeners
1,Tiana Okoye,Light listeners
1,Natasha Bedingfield,Previously Active Listeners
1,Petrelle Dias,Previously Active Listeners
1,Stephen Schwartz,Moderate listeners
1,John Zdrojeski,Previously Active Listeners
1,Florence + The Machine,Moderate listeners
1,Mariah Angeliq,Previously Active Listeners
1,Walter Bobbie,Previously Active Listeners
1,JAY-Z,Previously Active Listeners
10,ÁSDÍS,Previously Active Listeners
10,Neon Dreams,Previously Active Listeners
10,Aitana,Previously Active Listeners
10,Ax and the Hatchetmen,Previously Active Listeners
10,Revol,Previously Active Listeners
10,Griff,Previously Active Listeners
10,Sigrid,Previously Active Listeners
10,Dro Kenji,Light listeners
10,Next Chapter,Previously Active Listeners
10,VNDETTA,Previously Active Listeners
10,Rags Cast,Previously Active Listeners
10,little image,Previously Active Listeners
10,DJ Snake,Light listeners
10,Davina Michelle,Previously Active Listeners
10,Chris Jedi,Light listeners
10,CaRter,Previously Active Listeners
10,Prismo,Moderate listeners
10,Free Nationals,Previously Active Listeners
10,NLE Choppa,Previously Active Listeners
10,Fetty Wap,Moderate listeners
10,Joybird,Previously Active Listeners
10,System Of A Down,Previously Active Listeners
10,Micky James,Light listeners
10,Rema,Previously Active Listeners
10,Sabrina Carpenter,Previously Active Listeners
10,John-Robert,Previously Active Listeners
10,Digital Farm Animals,Previously Active Listeners
10,Rebelde la Serie,Previously Active Listeners
10,The Unlikely Candidates,Previously Active Listeners
10,Julia Church,Previously Active Listeners
10,Kaysan,Previously Active Listeners
10,24hrs,Light listeners
10,Bg Illie,Previously Active Listeners
10,Motionless In White,Previously Active Listeners
10,KINGS,Previously Active Listeners
10,SUGA,Previously Active Listeners
10,Cigarettes After Sex,Previously Active Listeners
10,Robin Schulz,Previously Active Listeners
10,Roy Rosas,Previously Active Listeners
10,John Summit,Previously Active Listeners
10,Rayla,Previously Active Listeners
10,Peso Pluma,Previously Active Listeners
10,Daniel Caesar,Previously Active Listeners
10,Lupe Fiasco,Previously Active Listeners
10,La Greña,Previously Active Listeners
10,Cemetery Drive,Previously Active Listeners
10,Chance the Rapper,Previously Active Listeners
10,CORSAK,Previously Active Listeners
10,Ryce,Previously Active Listeners
10,Harley Bird,Previously Active Listeners
10,Tobtok,Previously Active Listeners
10,24kGoldn,Previously Active Listeners
10,Makeout Reef,Previously Active Listeners
10,Dijon,Previously Active Listeners
10,LAUNDRY DAY,Previously Active Listeners
10,BEAUZ,Previously Active Listeners
10,Stevyn,Previously Active Listeners
10,Dragonette,Previously Active Listeners
10,Cape Lions,Moderate listeners
10,Yugoszn,Previously Active Listeners
10,TV Girl,Previously Active Listeners
10,Lucy Fer,Previously Active Listeners
10,Dirty Audio,Previously Active Listeners
10,John the Ghost,Previously Active Listeners
10,The Rose,Previously Active Listeners
10,Boy Wonder CF,Previously Active Listeners
10,Vindata,Previously Active Listeners
10,Pertinence,Previously Active Listeners
10,Paulina Rubio,Previously Active Listeners
10,WYLDE,Previously Active Listeners
10,PnB Rock,Previously Active Listeners
10,Lights,Previously Active Listeners
10,Wooli,Previously Active Listeners
10,SAINT KID,Previously Active Listeners
10,Major Lazer,Light listeners
10,Card Club,Previously Active Listeners
10,Lil Loski,Previously Active Listeners
10,Alok,Previously Active Listeners
10,Noah Neiman,Previously Active Listeners
10,Surfaces,Previously Active Listeners
10,Johnny Cash,Previously Active Listeners
10,Ookay,Previously Active Listeners
10,THE ANXIETY,Previously Active Listeners
10,Fuller,Previously Active Listeners
10,Nat King Cole,Previously Active Listeners
10,The Astronomers,Previously Active Listeners
10,Migos,Previously Active Listeners
10,NZO,Previously Active Listeners
10,CADE,Previously Active Listeners
10,Kat Dahlia,Previously Active Listeners
10,Rightfield,Previously Active Listeners
10,Val Fritz,Previously Active Listeners
10,Desiigner,Previously Active Listeners
10,Loé,Previously Active Listeners
10,TWINSICK,Previously Active Listeners
10,Jack Kays,Previously Active Listeners
10,Illijah,Previously Active Listeners
10,heroless,Previously Active Listeners
10,The Chainsmokers,Moderate listeners
10,Kenya Grace,Previously Active Listeners
10,FloyyMenor,Previously Active Listeners
10,YNG Martyr,Previously Active Listeners
10,Nevve,Previously Active Listeners
10,Paradise Blossom,Previously Active Listeners
10,carwash,Previously Active Listeners
10,Melissa Robles,Previously Active Listeners
10,Akon,Previously Active Listeners
10,Rommii,Previously Active Listeners
10,John Chuck & the Class,Previously Active Listeners
10,Will Swinton,Previously Active Listeners
10,GLOWINTHEDARK,Previously Active Listeners
10,Sammy Pharaoh,Previously Active Listeners
10,N.E.R.D,Light listeners
10,Snow Tha Product,Previously Active Listeners
10,Mae Stephens,Previously Active Listeners
10,Bulin 47,Previously Active Listeners
10,RL Grime,Light listeners
10,Kam Michael,Previously Active Listeners
10,Timeflies,Previously Active Listeners
10,Julia Michaels,Previously Active Listeners
10,Caskets,Previously Active Listeners
10,El Fecho RD,Previously Active Listeners
10,Brent Faiyaz,Previously Active Listeners
10,Hey Violet,Previously Active Listeners
10,Manuel Turizo,Previously Active Listeners
10,Vaines,Previously Active Listeners
10,Awakend,Previously Active Listeners
10,EST Gee,Previously Active Listeners
10,KYLE,Previously Active Listeners
10,Metro Boomin,Light listeners
10,The Lumineers,Previously Active Listeners
10,Rationale,Previously Active Listeners
10,Dennis Lloyd,Previously Active Listeners
10,SLANDER,Previously Active Listeners
10,Louis Futon,Previously Active Listeners
10,Kamal.,Light listeners
10,Ekali,Previously Active Listeners
10,Can't Stop Won't Stop,Previously Active Listeners
10,Atlas in Motion,Previously Active Listeners
10,Krewella,Light listeners
10,Matchbox Twenty,Previously Active Listeners
10,Chris James,Light listeners
10,Noah Cyrus,Previously Active Listeners
10,Convent Bonfires,Previously Active Listeners
10,Tropical Del Bravo,Previously Active Listeners
10,Jake Hope,Previously Active Listeners
10,LÚA,Previously Active Listeners
10,LÉON,Previously Active Listeners
10,Rita Ora,Previously Active Listeners
10,Dream Park,Previously Active Listeners
10,Maroon 5,Previously Active Listeners
10,Quavo,Light listeners
10,Goodluck Rylie,Previously Active Listeners
10,Control,Previously Active Listeners
10,Enrique Iglesias,Previously Active Listeners
10,The Wanted,Previously Active Listeners
10,Rec Hall,Previously Active Listeners
10,$uicideboy$,Previously Active Listeners
10,KILLBOY,Previously Active Listeners
10,New Rules,Previously Active Listeners
10,James Droll,Previously Active Listeners
10,MyKey,Previously Active Listeners
10,BVRNOUT,Previously Active Listeners
10,Kenny Mason,Previously Active Listeners
10,GRACEY,Moderate listeners
10,Silver & Gold,Previously Active Listeners
10,DJ Seinfeld,Previously Active Listeners
10,The Black Keys,Previously Active Listeners
10,Olivia O'Brien,Previously Active Listeners
10,Confidence Man,Previously Active Listeners
10,Anthem House,Light listeners
10,THIEVES,Previously Active Listeners
10,Sofia Quinn,Previously Active Listeners
10,1990nowhere,Previously Active Listeners
10,Zachz Winner,Light listeners
10,Flipp Dinero,Previously Active Listeners
10,DWLLRS,Previously Active Listeners
10,jxdn,Previously Active Listeners
10,ROYA,Previously Active Listeners
10,Lizzy McAlpine,Previously Active Listeners
10,Becky G,Previously Active Listeners
10,London On Da Track,Previously Active Listeners
10,Clinton Kane,Light listeners
10,MitiS,Previously Active Listeners
10,Ummet Ozcan,Light listeners
10,Los Cantantes,Previously Active Listeners
10,Bobby Shmurda,Light listeners
10,Gracie Abrams,Light listeners
10,It's Different,Previously Active Listeners
10,Shaboozey,Previously Active Listeners
10,Caleb Hearn,Previously Active Listeners
10,The Young Professionals,Light listeners
10,First and Forever,Previously Active Listeners
10,NJOMZA,Previously Active Listeners
10,NEFFEX,Previously Active Listeners
10,Dreamville,Previously Active Listeners
10,NextYoungin,Light listeners
10,LOGE,Previously Active Listeners
10,Ellie Goulding,Light listeners
10,Ozuna,Moderate listeners
10,Francis Karel,Previously Active Listeners
10,Claire Guerreso,Previously Active Listeners
10,Sasha Alex Sloan,Previously Active Listeners
10,Stryer,Previously Active Listeners
10,Tarro,Previously Active Listeners
10,JoJo,Previously Active Listeners
10,2Rare,Light listeners
10,Jenna Wright,Previously Active Listeners
10,Suriel Hess,Previously Active Listeners
10,FMG,Previously Active Listeners
10,Olivia Lunny,Previously Active Listeners
10,Grupo Frontera,Previously Active Listeners
10,The Struts,Previously Active Listeners
10,Anarbor,Previously Active Listeners
10,Flow 28,Previously Active Listeners
10,Rich The Kid,Previously Active Listeners
10,Retrograded,Previously Active Listeners
10,Danny Ocean,Light listeners
10,Why Don't We,Previously Active Listeners
10,gavn!,Previously Active Listeners
10,Charlie Puth,Previously Active Listeners
10,Ethan Surman,Previously Active Listeners
10,Luis Enrique,Previously Active Listeners
10,boy pablo,Previously Active Listeners
10,StaySolidRocky,Previously Active Listeners
10,Yailin la Mas Viral,Previously Active Listeners
10,6VIB3Z,Previously Active Listeners
10,JADY'S BIRTHDAY,Previously Active Listeners
10,LUCKI,Previously Active Listeners
10,Metro Station,Previously Active Listeners
