artist.genres,artist.id,artist.name,artist.popularity,artist.followers
['musicals'],56E5XajgEQr7pQNK4C10RF,Soundtrack/Cast Album,42,18545
['indie pop'],06W84OT2eFUNVwG85UsxJw,Caroline Rose,45,138346
"['retro soul', 'americana', 'folk']",2gqMBdyddvN82dzZt4ZF14,Yola,43,149668
[],1XqWTP2h3CRQwcrvcxBo3J,John Louis,18,4599
[],4V30Q8ACPdJCcAmAYibfrH,Dora Jar,44,101643
['americana'],5zuqnTZOeJzI0N0yQ7XA7I,Ruston Kelly,45,68608
['classic rock'],0543y7yrvny4KymoaneT4W,Peter Frampton,55,1384415
[],01Ppu7N8uYJI8SAONo2YZA,Melissa Etheridge,51,525375
[],6WFDpw4u23uSpon4BHvFRn,Cat Burns,60,503664
[],3nMWhKVpR0rMn7WFZ0XQoQ,Liang Lawrence,39,33599
['indie pop'],6VgPyGeGO86DztjK7GCYT3,Boyish,37,54685
[],3Hey7RF0bxnjPP8IEXmPRa,Elle Coves,42,36115
['country'],3P33qFNGBVXl86yQYWspFj,Martina McBride,55,1432160
['bedroom pop'],2orBKFyc84jo9AZH5jarhI,Sidney Gish,57,134993
['singer-songwriter'],2PfBzriIMRsCXPDtSy9vg8,Rufus Wainwright,53,371313
[],6JMHws5haIO6V35YNYDnDw,Atomic Kitten,55,513126
[],4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson,49,380523
['country'],0hYxQe3AK5jBPCr5MumLHD,Sugarland,56,2014488
"['folk', 'folk rock', 'singer-songwriter']",1EevBGfUh3RSQSGpluxgBm,Joan Baez,58,857732
[],2qabc8edZgoWe8DY4HIGED,Chance Emerson,31,23924
[],1Yq3rS7K1SQKqjMOHXpqqt,Towa Bird,41,112501
[],2ajhZ7EA6Dec0kaWiKCApF,Rizzle Kicks,52,347650
['country'],4NYMUsIcUUsBHbV9DICa5x,Nate Smith,65,610930
['celtic rock'],5TnuP42pw475UrjjeabtwZ,The Waterboys,56,346306
"['new wave', 'synthpop']",0fYPQBOx0vsRMmjUba9HgF,Modern English,48,229749
[],1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,64,1258680
"['yacht rock', 'soft rock']",1667U2YoucgG5Pdvm2M59c,Orleans,51,196187
"['motown', 'classic soul']",6twIAGnYuIT1pncMAsXnEm,Commodores,64,2184373
[],3cniTumSiUysiPWXapGx1i,Cutting Crew,65,570038
[],1inWec2E2UgfzMAhwjgTXe,Generation X,52,164625
[],3Z1tibPKhUYWCno0IYicCN,John Parr,50,117360
['aor'],43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,62,2019678
"['new wave', 'synthpop']",3jOO5nZ2XPmc232rNjzqJy,When In Rome,56,152626
"['new wave', 'synthpop']",3C6chBmZ9wzisBhoh8G2nK,Naked Eyes,51,201634
"['hi-nrg', 'synthpop']",5WWSL6rElJeUk3Uc1S2RyD,Dead Or Alive,58,462980
"['soft rock', 'yacht rock']",04LIHk1SobiQwt2tlupoAV,Leo Sayer,59,637806
[],7sbagdU2jg3fyzcIUGTyYd,Lemondrop,20,11502
['doo-wop'],61VpPyyJn2bitby8tbafzT,Thurston Harris,46,23607
['doo-wop'],3rFDVPRm6uqGHyxOr7glbG,The Sharps,44,1710
[],426VSUSxx9puUYFgp7l7EQ,Liza Anne,40,72895
[],7gyVuJLsatWofXCAw1SGxM,Jonathan Edwards,36,33489
[],4wMfqR1EZagrSlYndItxGQ,Field Medic,39,109467
[],0CoEgFZIjkvrpEdpJajCVv,Grady Strange,17,3787
[],7GRJzNqBhBrhB9axaHsLlP,Blondes,34,17137
[],5r2DrmyTTiDTQaFz3tyX8W,Young-Holt Unlimited,41,26025
['quiet storm'],6is2U7I1jlI8PjxNZOHIMV,DeBarge,56,698993
[],7riIDkMpiCIuZUbLaScpQq,DAISY,25,31475
[],6WQtjMVyfW5S8wyuCudWFd,Bluebiird,18,14427
['lo-fi indie'],492I2sQFcHDcsZECYX25dE,Lala Lala,39,64456
[],0d7aBBLFcc4dlETnae6zcH,WHY?,35,87082
[],2Q4FnG5T6NTUcAAZwuMV5K,Del Amitri,46,112037
[],7JXdTCq0awJfHZMJJkG0AS,Sabrina Song,23,45571
[],1ybAN3utgdoUL1MUCtH4QM,Tennis,50,329352
[],6Epdio7Ic0zhZkhXHFc8qa,Sam Phillips,45,59956
[],2E9YnEwpZ4nSPF9TvmIE0k,Seeing Double,21,13307
[],2AmfMGi3WZMxqFDHissIAe,The Aces,45,311501
[],1xC6PxD4wmRdmOx7IS6Any,Courtney Jaye,20,3415
['folk rock'],7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,51,565291
[],57okj6jXCRbuID49NpGkOH,Zoo Culture,19,5464
"['baroque pop', 'psychedelic rock']",2jgPkn6LuUazBoBk6vvjh5,The Zombies,56,1112568
['pop soul'],75RSFQIHY52QAm8m8xZGSt,Honey Butter,29,8926
[],5MmVJVhhYKQ86izuGHzJYA,MIKA,66,1463552
[],2LXeJdQVcFkhkWydphLI74,Liz Phair,45,206148
[],6tuEL6IAVy9fuSPuZp1hMk,Pleasure Systems,30,6181
['folk pop'],7D8LuVnlyu91ndcPe70j7S,Jade Bird,42,173033
[],0HJsX1aTdgG1VDIRDiseSJ,Sarah Barrios,41,38841
[],3mDo5Nv0SWpslJe9HzA2xY,Juke Ross,44,160044
[],4mYY0UqYdvgdz60psupYBR,Buck Meek,48,47639
[],3L9rqEIsNSaOcx2QIstn7v,Oh Pep!,20,16914
['new wave'],2mG8HHQ9S9kcbjcrb5N1FE,The Go-Go's,51,829603
[],6sOP8RUFR0q0nBOBOXGdBK,Melanie,43,138606
['retro soul'],2a4lU7F8toqKpb5v6Ftqya,Theo Katzman,46,90314
[],7sGn2EJElyIPoxp6aWVg5O,The City,15,3908
[],7jLpPyJ5gQxCvwiBsUfFu6,4*TOWN (From Disney and Pixar’s Turning Red),51,305550
[],7hCuNVmOMT7ntattMgmL96,Finneas O'Connell,52,32045
[],10WKlp1bjWxC1IWbpX4Q6l,Topher Ngo,51,4851
[],0wSCwQI0t7XUj0zdGO25PZ,Grayson Villanueva,51,5153
[],4ftctxasGrW5Ud5Pbw6kWq,Loving,50,190472
['country'],5WRElKaZsn1tGnrgmJVAeO,Cam,50,320025
[],0bySwTrRN75nqs2vLS00zn,buffchick,28,7690
[],72OaDtakiy6yFqkt4TsiFt,Cher,69,3887415
[],6R664N4cEza3eORSqKSgO4,Colony House,46,216985
[],0A2eRrc65xnKG1qXE7f0Mg,Luce,20,1754
[],5nQybVOGIy5TZ1XK9CaDiS,Sarah Close,36,87540
[],5kdYrM3h2sB1Eid5tDf6Hk,Alex Lahey,35,83295
['lo-fi indie'],1wMNhhG8VUhDGZ249MZBtn,"Whatever, Dad",45,137768
[],7KSGahEAA5BSZlVgslhXzX,second thoughts,25,69378
['alternative dance'],4l1cKWYW591xnwEGxpUg3J,Miike Snow,54,638951
"['garage rock', 'surf rock']",6Jy8DN56YeZwPFUjdPa0QB,Jacuzzi Boys,33,54646
[],1zuJe6b1roixEKMOtyrEak,Tina Turner,68,4924994
[],7gXy60xRcwYujBFoYHnR2O,Big Red Machine,53,311373
"['motown', 'northern soul', 'classic soul', 'soul']",57bUPid8xztkieZfS7OlEV,The Supremes,60,1859746
[],0rHiOzaAbw3cCp8D7yjyig,Flobots,47,205369
[],71lGEtP9qYXDsSXjfexTqO,Sonny & Cher,52,517085
[],6Xa4nbrSTfbioA4lLShbjh,Grizfolk,41,151983
[],1JZK3ZAxjIGCdkoMps30yW,"I Can't Go On, I'll Go On",13,755
[],0CcGsPdBvdYS0JuxrTvTIF,Frankie Smith,39,14187
[],0Sq7oGrYEe0BDmb13wgjOO,Helen Reddy,46,367844
[],4PpmBoqphQusNFsxuVKb6j,Paula Abdul,57,1194494
[],4M6Z1wubeKtwPqbjJygTOc,Shontelle,53,768963
['musicals'],3bW9aRkzZhlE53ca3djW8Z,Jeanine Tesori,33,1715
['musicals'],1vrC8QDkFBw7mkWShqEcXZ,Lisa Kron,28,140
['musicals'],4pFb5Ycz7oHBhVS623cMdf,Emily Skeggs,20,678
[],1y42blYclozk6feDv5kVHa,I5,17,7123
['musicals'],0GSuGuz8CIQpRZdig9k9Mt,Cast of Mamma Mia! The Movie,43,127810
['musicals'],6uA8p0e1AsjT1HpbAyPHko,Philip Michael,48,2513
['musicals'],0SzZQUkmQ2VPihJ7P64IGq,Stellan Skarsgård,54,3979
['bubblegum pop'],6tNZHg8DS7zzXnIxp3ZTEP,Play,34,56821
[],5KxxHTQit8vvtn3JFyw3MH,Julia Nunes,27,27787
[],1H502J47oobZHittRAr3Rg,Joanna Pacitti,34,5027
[],4gWAItIMhYCdD82T8tvv3T,Lucy Hale,39,601028
[],1ryIDQiTzFFxHmmjijqghs,Drew Seeley,41,196919
[],54dMUKYehjDTa4QPHikdy1,L.A Band,33,2018
[],2S9W9aSAd7e5mp8WqWxN2h,Hilary Duff,64,2437103
[],1eK59pkylGGka9wRUEKVXt,Chris Brochu,29,10488
['musicals'],71aNC2tlIsDHJd5OBmlycC,Corey Reynolds,16,1043
['musicals'],7KumR1kmyk7DNa6mn9h1km,Danelle Eugenia Wilson,14,39
['musicals'],429JG9MlqrYJuazWbIN0ng,Hairspray Ensemble,26,2757
['musicals'],0ueWjtogcQO8bHxAskyxDY,Celia Imrie,38,252
['indie folk'],5G49Sq5mMzAkGL4ZP6eVPY,The Staves,48,232785
"['exotica', 'adult standards', 'easy listening']",2EExdpjU4SK3xnJHO5paJf,Henry Mancini,56,265599
"['motown', 'northern soul', 'classic soul', 'soul']",7fIvjotigTGWqjIz6EP1i4,Four Tops,61,1282671
[],7lKQtm4sJL5NLREKDXziH3,The Wonders,37,11892
"['motown', 'northern soul', 'classic soul', 'soul', 'doo-wop']",4VnomLtKTm9Ahe1tZfmZju,Jackie Wilson,51,500896
"['nu jazz', 'jazz beats']",5obWvG0ikceXOD0a45DSHO,Jonny Tobin,29,3537
[],6h2bWHWTJL38N8dqocVaif,Jon Bon Jovi,55,2705514
['christmas'],5gR6bjTstGo5L0atrvxKFC,Art Mooney,17,608
[],4NpjZ0T1tlmizIZdp0zPuk,Barry Gordon,16,437
['art rock'],4m2kfAHEnK7Z7qLGxeWtro,The Plastic Ono Band,32,41232
[],0vneleczrRRNPF1vj0x0vy,The Harlem Community Choir,25,615
[],15FUFHW6daCdrPd8oVecht,Morgan Clae,36,66748
[],1qpR5mURxk3d8f6mww6uKT,Shura,43,244217
"['french indie pop', 'french pop']",3bFokK6zCab3bPwSjktEVF,Mattyeux,62,67179
[],3Yq0Ww7oAbgxcoOxthlS30,Miki Ratsula,32,42827
[],3SaKCYgL38ooTJvomDg5b3,Brodie Wilson,13,6161
[],55tif8708yyDQlSjh3Trdu,Ben Folds,48,331377
['power pop'],2BGRfQgtzikz1pzAD0kaEn,Elvis Costello,52,611509
[],4c9NYYIAGKWqPDTkoVnGr7,Paul Buchanan,34,17489
"['riot grrrl', 'power pop']",4FYk4moRCGHdXIK3AMcelO,The Muffs,36,60060
[],0qa4GMXrmylKemymbElIwq,Jump5,36,50050
[],02T6rhlQ5X6rO01HUOIjLT,Haylie Duff,32,9772
[],63THXQg0mjTyp2gsMMfWyl,Jessica Riddle,24,2097
[],0yNy8fi1yBBq526E6mx4Zs,Orianthi,41,100945
[],1JfkqBTXs6VC3JZ7RJNu7h,Jordan Pruitt,32,300149
[],0ekbDNE2eOq8QiaXM34wer,Howie Day,50,353938
[],7FgMLbnZVrEnir95O0YujA,Five For Fighting,55,899266
['country'],0IdYRFTswLdsGwSnzOaGNF,Gretchen Wilson,54,986130
[],7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,49,262635
['glam rock'],6PwcexHTG0qJWQQwp05Bpm,Pilot,47,70148
[],057gc1fxmJ2vkctjQJ7Tal,The Buggles,57,167452
[],7jLSEPYCYQ5ssWU3BICqrW,Picture This,56,385025
[],2jmAsMZ9hdMfeyCLiBeCzI,Chimamanda Ngozi Adichie,42,3675
[],7E9d49BJeOLg9h7716nPUc,Miss Eaves,12,7915
"['alternative r&b', 'indie soul']",4VA3EAvncrTucjTmrvd4GE,LION BABE,43,220791
"['riot grrrl', 'punk', 'queercore', 'proto-punk']",5BgWMOdEUJYdUBH3WXfMWt,X-Ray Spex,40,184425
[],5Q8NEHGX70m1kkojbtm8wa,Ibeyi,47,345780
[],48biqUQJGRdB9iTPIUPY0h,Phineas,39,26200
[],1CqPoaMpEpjheUuWIOnfHP,Bobby Fabulous,27,1178
[],2HQvN6u2hFOIRsZOdXB6UM,2 Guys n the Parque,32,4220
[],4frIPWBfpZWw7REcjGAkJF,Ed Helms,46,22012
[],7cxXeGqb1uIhoiSXQ6kejX,The Lorax Singers,50,23035
[],4YfkwCJadzF61hRcKQwlaP,Dr. Doofenshmirtz,34,34012
[],39qTRjqEX07GVBbJ9LPPGe,Kenny Maness,16,1022
[],3NNThQMU2agEPbYmoMyCiA,alex neuhedel,0,267
[],7IWHY7RHIDdxHjsVEM6qup,Falcone,20,1140
[],1pz6Uk6RETJmyNuxp4TD5m,Phineas and the Ferbtones,33,7566
[],5TVgLn3yhvSe3h2pBTEzsy,Crazy Ex-Girlfriend Cast,28,289
[],4W6kSTuYNVuHw97QMvb2TB,Donna Lynne Champlin,23,765
[],5MVEzr4FAatsTTkPhDXkHj,Gabrielle Ruiz,21,177
"[""children's music""]",2tCT4ybLKzhFYsDF6ZOKAY,Rachel Bloom,42,23803
[],4QLs1KUSQaafoB2dGnxvmR,Vella Lovell,19,143
['musicals'],2Dzk9smBaIfEFjF7T2Gygz,Crazy Ex-Girlfriend Cast,37,42314
[],15H6uI2Z29vaQ2OoBDp8VJ,Pete Gardner,16,131
[],1VhNc66SEhEWOpOs0Vze3m,The GGGG's,22,19563
['classical crossover'],6Fi8CHfO8WGtu3yO8c2Mc4,2CELLOS,55,1135730
[],6XtbbWEgmjtWWaThNtq3wz,Christina Vidal,11,1278
[],32aFdXARUiqP81SXqIPD4w,Yael Naim,50,184613
[],0db28KdTi7VNaTipfAnlWQ,Catherine McGrath,21,36900
[],3KeGbFp8QkzaknOW0sLexS,Fever Dolls,25,8557
[],13y0kncDD4J9wxCyfKr10W,Bette Midler,55,810702
[],47izDDvtOxxz3FzHYuUptd,McFly,55,506365
['nz reggae'],1n1LwioOKovaGd1aqATZ6S,Rob Ruha,37,26807
['nz reggae'],0vFwy0tIUteS697qK1YtGZ,Ka Hao,31,9097
[],2TzHIUhVpeeDxyJPpQfnV3,Katrina & The Waves,59,155560
[],6pryZJPgD10v66q8nRdVhl,Symphonic Rock Project,13,1479
['musicals'],1PMFhraNne2hONe1SioPoQ,Mary Bond Davis,17,221
['musicals'],7sS5eChstfxTLfPoe76TCY,Dick Latessa,13,125
['musicals'],32zGDTkUxvWbQOjQOhwIEZ,Linda Hart,24,288
['musicals'],68h2f0WXn4zEctSgNYozXx,Aaron Tveit,52,55081
['musicals'],7oaoEBdRqHXfoiGYa55Atp,Students,43,1759
['musicals'],0fVsDLtoHfzKS8nsocu0G3,Matthew James Thomas,34,1742
['musicals'],2bbZvcOMQ8GWGG4JgilmjS,Original Broadway Cast Of Matilda The Musical,36,2491
['french pop'],0FEJqmeLRzsXj8hgcZaAyB,Indila,71,2716132
[],0WkQA4Of2HfqdEsmx9RzJm,Elias Khouri,0,348
[],4nskIG5VkuYcUXhlSVDHaG,Rebecca Levy,20,4388
[],0HNGrIbq1ZNO2mTp3tMW4L,S Club,55,679615
['folk pop'],3yQxGz288i3AqOxq7LYHUU,Oh Honey,33,47122
[],33QmoCkSqADuQEtMCysYLh,The Archies,53,186810
"['pop punk', 'emo']",4frytKnOBrer4QVPWynGtX,Forever The Sickest Kids,43,290734
[],0zooagBp2tYdvvSLp74S7U,FIZZ,31,47402
[],4us6IzRDlOknDIdzAFe1uQ,Rich,35,32814
[],2eogPRB3PTDU7KOd99s4UA,Darryl Rahn,37,6191
['singer-songwriter'],5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,64,3775429
[],6CbL78A3tB1CPFoduF7UM5,Mikaela Davis,23,18583
[],7B4ExM8QmOR9rWmAxYoGh6,Elliot Rose,0,1512
[],26DvqLYszG0oIOeelTF5kE,Trousdale,44,77688
['nu disco'],2x7EATekOPhFGRx3syMGEC,The Knocks,58,258829
['musicals'],5UNcmuxN8y7frjQ541owvV,Killer Queen,26,3253
[],0YEbqvl0m2WFIUsQqHs6ft,Yuppies,22,532
[],3k9WgzHiUobiS8ge4dQX9R,Hotel Fiction,37,18231
"['skate punk', 'punk', 'pop punk', 'ska punk', 'ska', 'melodic hardcore']",1cSpfa4Un4NCOzeOKgGtG9,MxPx,46,281809
['italian singer-songwriter'],6YvCTF77M8f4Nq3IqoWvtz,Jimmy Fontana,42,60224
[],2xCYQunn7ZXK6qOwXWPvcF,Katie Gregson-MacLeod,41,127639
"['disco', 'hi-nrg']",2eogQKWWoohI3BSnoG7E2U,Donna Summer,64,2213632
['bedroom pop'],0oNT7doR0CV9mAXYDSk8Tx,FLOOR CRY,41,62732
"['disco', 'hi-nrg', 'post-disco']",5TGTpu4g8siFOIctZuQO7y,Sylvester,49,217250
"['singer-songwriter', 'folk']",5c9uFWpZY2MTlk7Rft0tgp,Janis Ian,42,185737
['italian singer-songwriter'],0h0p7RkMjCUMdcf0nXmHjX,Gianna Nannini,54,666884
['baroque pop'],4Q82S0VzF8qlCb4PnSDurj,Brian Wilson,39,172325
[],3x2gRycOH4rmXmGnXwiR2K,Drumming Bird,23,14465
[],1eqJvybh3z2Dr85jwKAJzm,TC Superstar,13,5971
[],6gRHMMW24oL9Yt7z1iiJb8,Trouble Andrew,34,12566
[],3ZAIKutVvLYqmcxfkBz5aP,Butterfly Boucher,39,23655
[],537KNo7PHzbkHiv5SGQ0eT,Jenna Doe,27,32351
[],4fFSyYQa0jRwFSunVahGw8,TTRRUUCES,42,22724
[],7nnTzZ5tZrPx14iDnmjksU,Zolita,40,393394
[],1cOizvrqjc0ZLMUZhsyuQ9,Wic Whitney,28,32569
[],6xriZDSK3wPXhOoZXr9fzF,Rubblebucket,36,89397
[],1XtZq3vSEgghxZS9aqITv5,Michaela Jaé,31,18534
[],3zunDAtRDg7kflREzWAhxl,Eels,53,510839
[],2rz5Ap6y8CRp402RQwpRNn,Third Reprise,31,16706
['neo soul'],3UXDPeQYkPD5dX5DwGwuwy,Amanda Barise,28,8241
[],11bdWrCwHE2gCdVARdASuu,Kevin Jonas,46,73590
['finnish rock'],76ptJV8617638xrpeoUtzl,The Rasmus,58,582182
[],7AgbNZPRrvTpWjVbbPoUmU,Odie Leigh,38,81841
[],79CshY6jZ3VzduOOSCRhm4,Midnight Sister,32,19459
[],7DxGG5hXfOSgepxXa7UqRF,Lamomali,49,12127
"['variété française', 'chanson', 'french pop', 'french house']",6soPpJHlCtN6SY8pWlfbC6,-M-,57,545788
"['mpb', 'samba', 'pagode']",0i1s9WcIu0PrUvHzALgofo,Seu Jorge,66,1918506
[],2nCACYdIndYchzX4bxLcTW,Toumani Diabaté,53,126131
['french rap'],4LXBc13z5EWsc5N32bLxfH,Nekfeu,66,2912270
['afropop'],77zlytAFjPFjUKda8TNIDY,Youssou N'Dour,53,288147
['coupé décalé'],0ShXtJGjzmboEPVOvIdbQA,Sidiki Diabaté,49,210083
[],1oxVqvoA38Be5TpYppzQdd,Sanjay Khan,32,179
[],2CitZjt8DI9S447r6GBGAX,Hiba Tawaji,38,91184
['cha cha cha'],6tUmRWffYXhZ7bA7tmKdK7,Chacha,32,1385
[],0UcdrBLC8hiKLphbypy7Cf,MIRDJO,16,6949
"['midwest emo', 'indie punk']",5489Aao4KjbdU9l5CUadOa,Just Friends,30,35376
[],2wunbYU5KWrpI7RCRBkwF0,Lady Lamb,42,88190
"['riot grrrl', 'queercore', 'punk']",0gvHPdYxlU94W7V5MSIlFe,Bikini Kill,48,628774
[],23xulTZL2CvclAu5Q1eMaN,Sophia James,38,41389
[],3BEEiUnWFsmP8EbK0QCe1O,Ayla Tesler-Mabé,28,5937
[],5cMVRrisBpDkXCVG48epED,Jenny Lewis,43,206370
['country'],63wjVVauFUQ4gBw6QXTT5N,Tyler Braden,64,273456
"['texas country', 'red dirt', 'americana', 'alt country']",4oqOpULfSzd2BRoBT4aTXk,Adam Hood,38,16930
"['red dirt', 'alt country', 'americana']",0ATGYvt8HyUK8ydaxJybSi,Pony Bradshaw,45,53486
"['alt country', 'americana', 'bluegrass']",3znXuXT3xkCtjgOxXBBVnq,Justin Townes Earle,47,194640
[],6GHPFG30HgJzP3aJHNzMVs,Boaz,30,11412
[],0eHwH1Ze2lRt6KOGw1T3rq,FARR,52,46178
[],5aTVaxCp68WGSX8qRkVM3X,Akeem Ali,42,94151
[],2Y4AFMyyarPFVfz9o2CRo2,Benji.,41,17658
[],32Om1pF9kloxRMFv1gUifZ,Callaway Martin,19,2535
"['southern hip hop', 'crunk']",07VmOvmuBp9G0gb8BTrpn0,Mike Jones,61,715652
"['southern hip hop', 'crunk']",0st5vgzw9XkH5ALJiUM1lE,Slim Thug,58,991550
[],5xUMw9vaS567MBBjsoLslo,Yung L.A.,40,148623
[],0nvvVQhPQGkYTJlThLbJeu,OG Maco,35,144073
[],2oqwwcM17wrP9hBD25zKSR,Lewis Del Mar,40,193005
[],7jgKrdc17tMK5LVv5vz6FW,Alpech,16,198
[],1zVGInzEij1qk9ZlMlOC2X,The Palms,49,101329
['stutter house'],2rdSCmWgrIWA8pmwhS1T2k,Vandelux,56,127273
[],1fdvv0i3DqRnlrpHVBH1ek,Alex Maher,49,2991
['stutter house'],1KuV6xtFnLPsneN3yBrjFj,Johan Lenox,38,19518
[],3ot6fEzKvRrCnWy5BWlnxU,Vita,49,4158
[],6jYP9i2ipN2pHw9BDxdCTI,Jake Zimma,30,8930
[],4heqz0rahOeGqSJVGW6iiA,Bailey Robin,20,2064
[],36i69KMSELbiw5jgiAaTXU,Jimmy Goldtree,11,764
[],3sXsp1NdreMl6Pa5Lf20qz,Parrotfish,33,10907
[],0HEDkFaeylE7P6ntTi74aJ,Dominique,6,3617
[],03TisRLz25RdilInRpqMZj,Mikey Mike,31,23538
[],4azg4dtpH6PiewGHFzQEj0,Sara Diamond,38,30030
['progressive house'],033DxVOVQqNlUy6yEI03ar,BYNON,20,5511
['sexy drill'],17Y9T6RYbruDp0XDIMB6xT,27Delly,31,8412
[],5vh43dR2cVUqLp61pzFcNm,J. Hutton,27,10030
[],5Q7RuKEXTvVcowRVcQt4su,Jonny Glenn,18,7876
['tech house'],7qD17uug3YdoCuu1UqYTJa,Marco Carpentieri,28,3607
[],2ttC18RelZhUEjhJhJXSbJ,Dem Atlas,31,43747
"['old school hip hop', 'gangster rap']",6evKD5JWJON3qPBJtUEmtY,G-Unit,63,2779863
[],3O9TR4sFUYGfeFeBbn7MNz,Ron Solemn,15,1202
[],7jmOVvjhliYab4YPt0d6rm,Kydd,33,25509
[],1zXCFUgH6FWS0iCiCKsH55,Kai Straw,41,58436
[],1J3JPJfNjjRM2GZXacx7LF,Nathan,51,19428
[],5JNB3hSkXlJODWH9EOYb5Q,Calimossa,43,21504
[],6OzAqsb9KgjKjUyoTjZ6UV,Luke Mitrani,35,13713
[],5f9y5w6nDgjE6fi9E5Xya2,Dawson Graham,13,825
[],0yb46jwm7gqbZXVXZQ8Z1e,Bishop Briggs,61,988005
[],2KCJQUxHaPaB40FBMnP78l,Stint,24,696
[],4UUDpbs7gikfzHz0CRvdnv,j ember,38,13985
[],6omVBaiP9tu3l6gOlXA9dg,The Good Husbands,35,16276
[],2EOIjdzbFGRM87IvJU34JJ,Stop Light Observations,43,72483
[],6o52orvClP7ba1qV4zMVlg,Moontricks,44,76419
[],4IsiG6RpDyRq6Frd2CvddW,Daily Bread,45,77811
[],0LhUDcQWIfiP624KorSrcB,STS,32,11484
[],0j0HBDnIuT6rsn840ec18A,Lafa Taylor,38,10863
[],4sEUiFQvsIL8B0gkq1yqPo,Medium Troy,21,4277
[],4JhjlqgMbd4RlrT81VoTIF,The Geek x Vrv,36,46850
[],6kqN8RoL2VpRM8EgGwHiHG,Def3,30,6670
[],0FIRQJT2PBffTJEZvipVi2,Late Night Radio,38,36505
[],5Da6Z6taYuywICqGUwocwu,KR3TURE,42,38950
[],5HMdA5UCHe9EGoAevPTvg2,Heather Christie,35,6230
[],0V35IL8zniH2kwwB2WVto3,Feral Fauna,25,5309
"['dubstep', 'riddim']",4XxIRZXk8xgrBmt0SNq7E3,Blunts & Blondes,37,58274
[],6HGNvZKlT5TO7y4aJbDHql,Mosie,28,15969
[],1bDXdxSg3Ve7V7f3bteIyk,Dreamers Delight,34,33159
[],24Gb6B8gYTsE3hy4UPrubl,Palm Village,10,1895
"['jam band', 'funk']",5czcqWtwZb5btfWWvWTmgZ,The Floozies,38,94598
[],6mcEXkX1gFc4kttIF6JKb5,Gibbz,33,15622
[],5iaAaY9BB6p5HFHdE8G0Ao,Eric Benny Bloom,31,1158
[],0hc2qwaU2xy7LUd0FRjcHK,Dirtwire,45,119897
[],61u2rGJj9r6d7utXK0J0oS,SoDown,36,47586
['big room'],3bfHYxkfxvfCXv1xfYtW2J,Carly Lynn,21,290
['reggae rock'],6nheJ1XoAkaKOLIgHzMbTq,Little Stranger,51,95636
[],0Oc7srg7akaR8EzYveNQsc,MistaDC,30,1871
[],6t9MKDOvc0wyRAPtRumn4e,Vrillah,29,596
[],3GNWyrS8nqvk8UfmOdFycE,Jaye Prime,19,581
[],5ZpkHItfsaTaVtErDGDJ4v,Ariana DeBoo,32,3346
"['reggae rock', 'reggae']",4MAUMND3QtgDADiMyBvgbS,Surfer Girl,45,38535
"['new rave', 'future bass', 'witch house', 'melodic bass', 'edm trap']",01mvWXVNW6Gz5Oxf6bQrtM,Heimanu,31,14689
[],1WwjnMelab1oEHp0W8ASCe,Alex Hall,20,17
[],48rquCIMq99q3pANq81Dzn,Jackie Chain,29,5674
[],1pxJowDqn2H2GpHYJejGQI,Donnis,26,123
[],7t6GsqGAwrj1kwYbvNX0hN,Classified,43,111123
[],3UBxUewPXF2kb68BKd5suU,Sky Blaow,24,99
[],3jU8fXs7AxuNnssmHHzS4E,Ryan Campbell,36,985
[],0a127FzHtfoDjnvjUjJHen,Jbyrd,24,180
['jam band'],1Cq0LAHFfvUTBEtMPXUidI,O.A.R.,52,426650
[],5SJjCaXQiuzz1TtwDMDrap,Tano | Mark,17,1510
['surf rock'],74fkl73HDlCXw0l6cemB89,G. Love & Special Sauce,46,229807
[],79KQgTCu4wV38ECYKn62DZ,White Gold,50,15255
[],27ze6hCgfr3HcDZAHY60pg,Låpsley,49,237410
[],787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,42,169266
[],4fLpQdr6R7gqNGY7xpr7Jz,The Brinks,22,16851
['future bass'],4mAhA39Nr2uEIbQoC3yxOs,Oshi,25,31416
['jam band'],2dirBSR0Vkb5zxWKpCRdeH,Jimkata,25,13036
[],39vA9YljbnOApXKniLWBZv,Sylvan Esso,43,590725
['future bass'],5L67d6oZKOOmXcBcMMJdZZ,Point Point,36,54089
"['dubstep', 'bass music']",5AoXSiM511L4To0AN5oZVB,Space Jesus,33,91670
"['bass music', 'dubstep']",27mChCxMpfmLnXhdD07DLZ,Esseks,35,45759
[],7zuoqJAXDtNaLzxxm4IShD,DJ Hoppa,42,26537
[],0pYtFQrraTHBhzoAZqhoKi,Gaël,32,3447
"['reggae rock', 'reggae']",2bBTnfGpjGCTRozyAodDa3,The Elovaters,56,114983
['reggae rock'],1OUTOOUK6WFuwXEIGjT1wx,Orange Grove,35,5815
[],01qsoEBtxocHp3iahQqwv4,ACADEMY,28,6643
['country hip hop'],0ZXSUJRXu4gmbYs1ILBcLA,Colicchie,35,80173
